년,구,동,행정동_코드,"서비스 업종","점포당 연간매출",운영_영업_개월_평균,폐업_영업_개월_평균,폐업률
2021,관악구,서림동,11620665,패스트푸드점,105630025.8888889,128,57,13.8333
2021,관악구,서림동,11620665,한식음식점,96036522.1636229,91,52,8.2500
2021,관악구,서림동,11620665,호프-간이주점,63084134.65,130,57,3.3333
2021,관악구,서원동,11620645,분식전문점,124139279.81508967,100,49,2.5714
2021,관악구,서원동,11620645,양식음식점,86355941.11111112,114,61,0.0000
2021,관악구,서원동,11620645,일식음식점,277300704.57910055,115,61,4.5000
2021,관악구,서원동,11620645,제과점,127971585.2063492,114,61,5.6667
2021,관악구,서원동,11620645,중식음식점,153606670.44444445,100,49,7.0000
2021,관악구,서원동,11620645,치킨전문점,126457798.84126984,168,60,0.0000
2021,관악구,서원동,11620645,커피-음료,348959202.7569231,100,49,1.3333
2021,관악구,서원동,11620645,패스트푸드점,252318823.99294534,115,61,1.8889
2021,관악구,서원동,11620645,한식음식점,186731811.67363468,101,50,4.3333
2021,관악구,서원동,11620645,호프-간이주점,81439033.46826793,101,50,1.8333
2021,관악구,성현동,11620565,분식전문점,36990822.833333336,127,50,5.5000
2021,관악구,성현동,11620565,제과점,312026240.6666667,103,48,0.0000
2021,관악구,성현동,11620565,중식음식점,90536174.66666667,126,49,0.0000
2021,관악구,성현동,11620565,치킨전문점,125580410.44444446,102,48,11.0000
2021,관악구,성현동,11620565,커피-음료,6442659,101,48,50.0000
2021,관악구,성현동,11620565,패스트푸드점,122518749,103,48,0.0000
2021,관악구,성현동,11620565,한식음식점,7808824.711111111,102,48,9.0000
2021,관악구,성현동,11620565,호프-간이주점,11443452.666666666,103,48,0.0000
2021,관악구,신림동,11620695,분식전문점,135002837.28846166,120,59,7.6667
2021,관악구,신림동,11620695,양식음식점,44217143.19047619,114,45,4.6667
2021,관악구,신림동,11620695,일식음식점,94695161.95555557,96,45,0.9333
2021,관악구,신림동,11620695,중식음식점,86914120.75,104,53,1.0833
2021,관악구,신림동,11620695,치킨전문점,120496327.44444445,105,53,0.0000
2021,관악구,신림동,11620695,커피-음료,105596878.18473297,107,50,2.4444
2021,관악구,신림동,11620695,패스트푸드점,191405421.1666667,115,45,0.0000
2021,관악구,신림동,11620695,한식음식점,202877030.22631204,104,53,1.8889
2021,관악구,신림동,11620695,호프-간이주점,162701850.8258458,115,45,2.7222
2021,관악구,신사동,11620685,분식전문점,69562319.04125781,114,53,7.3333
2021,관악구,신사동,11620685,제과점,429942106.8888889,114,53,5.5556
2021,관악구,신사동,11620685,중식음식점,97708505.1111111,114,49,0.0000
2021,관악구,신사동,11620685,치킨전문점,85226339.54814816,114,53,9.2222
2021,관악구,신사동,11620685,커피-음료,32853893.685185187,108,49,6.4444
2021,관악구,신사동,11620685,패스트푸드점,108743296.55555557,104,45,0.0000
2021,관악구,신사동,11620685,한식음식점,137633920.20305327,114,53,6.7333
2021,관악구,신사동,11620685,호프-간이주점,61387464.74731273,114,53,0.7333
2021,관악구,신원동,11620655,분식전문점,103171306.13333333,125,53,15.6667
2021,관악구,신원동,11620655,일식음식점,34407748.876190476,125,53,3.4000
2021,관악구,신원동,11620655,제과점,419959378.6666667,97,51,16.6667
2021,관악구,신원동,11620655,중식음식점,60728571,125,53,0.0000
2021,관악구,신원동,11620655,치킨전문점,68652797.8888889,125,53,3.3333
2021,관악구,신원동,11620655,커피-음료,72491272.13333334,97,51,0.0000
2021,관악구,신원동,11620655,한식음식점,130754234.33637549,125,53,4.6667
2021,관악구,신원동,11620655,호프-간이주점,52891451.6,125,53,0.0000
2021,관악구,은천동,11620605,분식전문점,39875671,138,55,3.3333
2021,관악구,은천동,11620605,일식음식점,515465052.88888884,99,51,0.0000
2021,관악구,은천동,11620605,제과점,68214184.66666667,138,55,0.0000
2021,관악구,은천동,11620605,중식음식점,168999718.33333334,138,55,0.0000
2021,관악구,은천동,11620605,치킨전문점,63426059,138,55,9.6667
2021,관악구,은천동,11620605,커피-음료,1801645.4444444447,99,51,11.0000
2021,관악구,은천동,11620605,한식음식점,271950300.67340064,137,70,3.7778
2021,관악구,은천동,11620605,호프-간이주점,77897926.62222223,138,55,10.3333
2021,관악구,인헌동,11620625,분식전문점,44378590.91130952,111,56,6.0833
2021,관악구,인헌동,11620625,양식음식점,137118486.83333334,92,57,0.0000
2021,관악구,인헌동,11620625,일식음식점,321446888.2,111,56,0.0000
2021,관악구,인헌동,11620625,제과점,188362841.46666667,111,56,0.0000
2021,관악구,인헌동,11620625,중식음식점,201345726.2222222,111,56,0.0000
2021,관악구,인헌동,11620625,치킨전문점,37430916.96825397,111,56,0.0000
2021,관악구,인헌동,11620625,커피-음료,73927368.03333335,111,56,7.0833
2021,관악구,인헌동,11620625,한식음식점,108643084.97839414,111,56,1.0000
2021,관악구,인헌동,11620625,호프-간이주점,106893411.9212121,111,56,8.3636
2021,관악구,조원동,11620725,분식전문점,66235367.74585537,139,52,3.7778
2021,관악구,조원동,11620725,양식음식점,37205897.333333336,127,51,0.0000
2021,관악구,조원동,11620725,일식음식점,36680845.06666667,128,52,0.0000
2021,관악구,조원동,11620725,제과점,130301677.33333333,145,51,0.0000
2021,관악구,조원동,11620725,중식음식점,66128502.38888889,111,50,4.1667
2021,관악구,조원동,11620725,치킨전문점,146648869.33333334,136,52,0.0000
2021,관악구,조원동,11620725,커피-음료,75057960.66984127,133,51,3.0000
2021,관악구,조원동,11620725,한식음식점,132318932.06640193,145,51,3.3333
2021,관악구,조원동,11620725,호프-간이주점,74891879.54785353,111,50,1.4167
2021,관악구,중앙동,11620615,분식전문점,60104025.27777778,155,69,0.0000
2021,관악구,중앙동,11620615,중식음식점,88029422.66666667,105,47,0.0000
2021,관악구,중앙동,11620615,치킨전문점,44717794.4,99,53,0.0000
2021,관악구,중앙동,11620615,커피-음료,48531678.666666664,155,69,0.0000
2021,관악구,중앙동,11620615,패스트푸드점,88009285.77777778,105,47,0.0000
2021,관악구,중앙동,11620615,한식음식점,143434965.82057613,155,69,2.0000
2021,관악구,중앙동,11620615,호프-간이주점,37697905.13095238,99,53,2.3333
2021,관악구,청룡동,11620595,분식전문점,76804063.3831734,127,59,2.6000
2021,관악구,청룡동,11620595,양식음식점,346906624.91789323,127,59,4.3333
2021,관악구,청룡동,11620595,일식음식점,225536964.8490393,115,51,1.8333
2021,관악구,청룡동,11620595,제과점,300216420.40000004,108,48,0.0000
2021,관악구,청룡동,11620595,중식음식점,172558565.67931697,107,48,3.4444
2021,관악구,청룡동,11620595,치킨전문점,87644591.57142857,127,59,8.0667
2021,관악구,청룡동,11620595,커피-음료,70763976.10757576,103,50,4.8667
2021,관악구,청룡동,11620595,패스트푸드점,74977146.1560606,115,51,5.1818
2021,관악구,청룡동,11620595,한식음식점,140565778.1167944,127,59,5.6842
2021,관악구,청룡동,11620595,호프-간이주점,135019994.22464073,127,59,4.1333
2021,관악구,청림동,11620545,분식전문점,1695337.4262626264,90,48,16.3333
2021,관악구,청림동,11620545,일식음식점,17571157.333333332,89,47,0.0000
2021,관악구,청림동,11620545,제과점,446410094.22222227,90,48,0.0000
2021,관악구,청림동,11620545,중식음식점,203081916.14285716,113,59,23.3333
2021,관악구,청림동,11620545,치킨전문점,26033619.933333334,90,48,16.6667
2021,관악구,청림동,11620545,커피-음료,39901430.8047619,107,59,0.0000
2021,관악구,청림동,11620545,패스트푸드점,124209188.16666666,91,47,0.0000
2021,관악구,청림동,11620545,한식음식점,56842795.85611672,90,48,4.0000
2021,관악구,청림동,11620545,호프-간이주점,102863841.53333335,107,59,4.1667
2021,관악구,행운동,11620575,분식전문점,30131354.61006494,152,58,3.5833
2021,관악구,행운동,11620575,일식음식점,35134689.05555556,152,58,0.0000
2021,관악구,행운동,11620575,제과점,358497378.6666667,152,58,0.0000
2021,관악구,행운동,11620575,중식음식점,176559497.70370373,124,56,0.0000
2021,관악구,행운동,11620575,치킨전문점,89196475.65925926,152,58,4.1111
2021,관악구,행운동,11620575,커피-음료,61750955.76851371,152,58,4.7333
2021,관악구,행운동,11620575,패스트푸드점,257256061.77777776,152,58,0.0000
2021,관악구,행운동,11620575,한식음식점,225345624.35973683,152,58,3.4000
2021,관악구,행운동,11620575,호프-간이주점,112839339.44338624,152,58,1.5556
2021,광진구,광장동,11215810,분식전문점,24103145.333333332,115,57,5.6667
2021,광진구,광장동,11215810,일식음식점,1060819874.2222222,114,56,11.0000
2021,광진구,광장동,11215810,중식음식점,56513744,115,57,33.3333
2021,광진구,광장동,11215810,커피-음료,478770270.793266,114,56,3.3333
2021,광진구,광장동,11215810,한식음식점,171586228.8888889,112,57,1.3333
2021,광진구,광장동,11215810,호프-간이주점,21254372.323809523,115,57,21.6667
2021,광진구,구의1동,11215850,분식전문점,80144774.32205388,119,53,1.0556
2021,광진구,구의1동,11215850,양식음식점,1558527.5,111,49,0.0000
2021,광진구,구의1동,11215850,일식음식점,125764036.58126779,117,53,3.1667
2021,광진구,구의1동,11215850,제과점,115771783.125,125,53,0.0000
2021,광진구,구의1동,11215850,중식음식점,48413844.698412694,127,53,9.2222
2021,광진구,구의1동,11215850,치킨전문점,170850638.85555553,99,46,3.5714
2021,광진구,구의1동,11215850,커피-음료,69036006.76049381,119,53,4.3333
2021,광진구,구의1동,11215850,패스트푸드점,71325129.8888889,127,53,0.0000
2021,광진구,구의1동,11215850,한식음식점,161136559.3100606,111,49,3.2222
2021,광진구,구의1동,11215850,호프-간이주점,228805100.67158893,124,53,2.0667
2021,광진구,구의2동,11215860,분식전문점,131600762.23703702,93,55,10.1667
2021,광진구,구의2동,11215860,제과점,509583115.72222215,93,55,9.6667
2021,광진구,구의2동,11215860,중식음식점,136631978.66666666,93,55,8.3333
2021,광진구,구의2동,11215860,치킨전문점,98798849.20740741,92,55,0.0000
2021,광진구,구의2동,11215860,커피-음료,34799911.61111111,88,54,4.3333
2021,광진구,구의2동,11215860,패스트푸드점,61016496.73333333,87,56,0.0000
2021,광진구,구의2동,11215860,한식음식점,132295320.78748621,172,66,2.5556
2021,광진구,구의2동,11215860,호프-간이주점,18525913.333333332,92,55,0.0000
2021,광진구,구의3동,11215870,분식전문점,53852296.146153845,144,59,0.0000
2021,광진구,구의3동,11215870,양식음식점,197620053.46666667,102,51,0.0000
2021,광진구,구의3동,11215870,일식음식점,140138549.62962964,142,58,3.6667
2021,광진구,구의3동,11215870,제과점,648180048.3333334,146,59,0.0000
2021,광진구,구의3동,11215870,중식음식점,385074164,142,58,0.0000
2021,광진구,구의3동,11215870,치킨전문점,48969720.333333336,105,51,0.0000
2021,광진구,구의3동,11215870,커피-음료,116017800.64197531,105,51,0.0000
2021,광진구,구의3동,11215870,패스트푸드점,113153650.14285715,103,51,1.8571
2021,광진구,구의3동,11215870,한식음식점,179663158.3137566,96,57,1.8889
2021,광진구,구의3동,11215870,호프-간이주점,17830244.25,103,51,0.0000
2021,광진구,군자동,11215730,분식전문점,138902017.99470899,107,52,0.0000
2021,광진구,군자동,11215730,양식음식점,84927324,109,55,0.0000
2021,광진구,군자동,11215730,일식음식점,55677761.469090916,109,55,6.4000
2021,광진구,군자동,11215730,제과점,326928574.53333336,106,52,10.0000
2021,광진구,군자동,11215730,중식음식점,268759047.6666666,111,55,0.0000
2021,광진구,군자동,11215730,치킨전문점,197435433.4722222,106,52,2.1667
2021,광진구,군자동,11215730,커피-음료,120870849.86143792,109,55,2.0000
2021,광진구,군자동,11215730,패스트푸드점,530319537.77777773,109,55,13.8333
2021,광진구,군자동,11215730,한식음식점,391304543.7084167,104,52,4.3333
2021,광진구,군자동,11215730,호프-간이주점,140754954.02753034,107,52,4.0000
2021,광진구,능동,11215780,분식전문점,21241697.266666666,100,56,6.6667
2021,광진구,능동,11215780,제과점,42727694,100,56,16.6667
2021,광진구,능동,11215780,치킨전문점,19563264,100,56,0.0000
2021,광진구,능동,11215780,커피-음료,24896388.166666668,100,56,4.6667
2021,광진구,능동,11215780,패스트푸드점,54950624.666666664,103,55,0.0000
2021,광진구,능동,11215780,한식음식점,330291553.5925926,103,55,8.6667
2021,광진구,능동,11215780,호프-간이주점,54434130.177777775,103,55,6.6667
2021,광진구,자양1동,11215820,분식전문점,60061498.29220779,131,54,2.4545
2021,광진구,자양1동,11215820,제과점,104310982.66666667,131,54,0.0000
2021,광진구,자양1동,11215820,중식음식점,154567561.82222223,131,54,0.0000
2021,광진구,자양1동,11215820,치킨전문점,68356471.55555557,129,59,11.0000
2021,광진구,자양1동,11215820,커피-음료,48819730.952380955,124,50,2.4286
2021,광진구,자양1동,11215820,한식음식점,89302463.88204364,131,54,2.5000
2021,광진구,자양1동,11215820,호프-간이주점,16020222.733333334,124,49,8.3333
2021,광진구,자양2동,11215830,분식전문점,98369966.37037037,115,49,0.0000
2021,광진구,자양2동,11215830,일식음식점,63664489.88888889,113,49,0.0000
2021,광진구,자양2동,11215830,제과점,23014350.666666668,132,58,0.0000
2021,광진구,자양2동,11215830,중식음식점,164652274.66666666,113,49,0.0000
2021,광진구,자양2동,11215830,치킨전문점,116814734.22222222,115,49,0.0000
2021,광진구,자양2동,11215830,커피-음료,92204980.47420634,111,50,2.3333
2021,광진구,자양2동,11215830,패스트푸드점,56390558.666666664,113,49,0.0000
2021,광진구,자양2동,11215830,한식음식점,166466731.74557224,112,49,5.8333
2021,광진구,자양2동,11215830,호프-간이주점,96808534.56296296,109,47,1.8889
2021,광진구,자양3동,11215840,분식전문점,43103946.166666664,123,53,0.0000
2021,광진구,자양3동,11215840,일식음식점,75800281.6,77,42,0.0000
2021,광진구,자양3동,11215840,제과점,47775823.388888896,77,42,8.3333
2021,광진구,자양3동,11215840,중식음식점,217853624.74074075,110,67,0.0000
2021,광진구,자양3동,11215840,치킨전문점,4909628.666666667,123,53,0.0000
2021,광진구,자양3동,11215840,커피-음료,494172509.0776149,77,43,0.0000
2021,광진구,자양3동,11215840,패스트푸드점,397073918.1333334,77,43,0.0000
2021,광진구,자양3동,11215840,한식음식점,94246335.06477304,123,53,1.6000
2021,광진구,자양3동,11215840,호프-간이주점,70082878.45555556,98,53,3.3333
2021,광진구,자양4동,11215847,분식전문점,184918860.9530525,95,48,3.5833
2021,광진구,자양4동,11215847,양식음식점,106375268.66666667,96,56,0.0000
2021,광진구,자양4동,11215847,일식음식점,39155061.333333336,96,56,0.0000
2021,광진구,자양4동,11215847,제과점,127007016.96666665,95,48,0.0000
2021,광진구,자양4동,11215847,중식음식점,111528977.65860344,95,48,1.3333
2021,광진구,자양4동,11215847,치킨전문점,18375384.644444443,131,56,0.0000
2021,광진구,자양4동,11215847,커피-음료,57774776.88249969,95,48,2.8333
2021,광진구,자양4동,11215847,패스트푸드점,56781223.575,96,56,0.0000
2021,광진구,자양4동,11215847,한식음식점,134966389.2355853,131,56,3.5000
2021,광진구,자양4동,11215847,호프-간이주점,92513637.77978835,155,52,1.6667
2021,광진구,중곡1동,11215740,분식전문점,15281182.320634922,118,53,2.8333
2021,광진구,중곡1동,11215740,일식음식점,125869201.02222222,118,53,0.0000
2021,광진구,중곡1동,11215740,제과점,37944627.61111111,118,53,0.0000
2021,광진구,중곡1동,11215740,중식음식점,39290403.333333336,118,53,0.0000
2021,광진구,중곡1동,11215740,치킨전문점,78560689.68703704,118,53,5.5000
2021,광진구,중곡1동,11215740,커피-음료,23430059.485714287,118,53,2.3333
2021,광진구,중곡1동,11215740,한식음식점,118881265.9348699,118,53,1.0000
2021,광진구,중곡1동,11215740,호프-간이주점,40766070.571091875,118,53,4.3333
2021,광진구,중곡2동,11215750,분식전문점,34732857.36111111,127,56,1.0833
2021,광진구,중곡2동,11215750,일식음식점,75120371.68148148,129,55,5.8889
2021,광진구,중곡2동,11215750,제과점,410636371.06349206,100,46,8.3333
2021,광진구,중곡2동,11215750,중식음식점,221632062.5925926,101,50,0.0000
2021,광진구,중곡2동,11215750,치킨전문점,45845833.666666664,118,56,0.0000
2021,광진구,중곡2동,11215750,커피-음료,41615310.27417027,129,55,2.0667
2021,광진구,중곡2동,11215750,한식음식점,165022527.33511344,104,53,3.9333
2021,광진구,중곡2동,11215750,호프-간이주점,92775155.73055555,104,50,3.1667
2021,광진구,중곡3동,11215760,분식전문점,21115146.181818184,99,49,4.3333
2021,광진구,중곡3동,11215760,제과점,14430446.666666666,103,49,0.0000
2021,광진구,중곡3동,11215760,중식음식점,160190577.46666667,98,49,6.6667
2021,광진구,중곡3동,11215760,치킨전문점,11123112,103,49,0.0000
2021,광진구,중곡3동,11215760,커피-음료,13599139.439393938,128,53,1.8333
2021,광진구,중곡3동,11215760,패스트푸드점,44726828.88888889,103,49,0.0000
2021,광진구,중곡3동,11215760,한식음식점,99032198.1734007,113,53,3.0000
2021,광진구,중곡3동,11215760,호프-간이주점,49381728.170940176,113,53,5.2222
2021,광진구,중곡4동,11215770,분식전문점,152343989.12698412,169,67,13.5000
2021,광진구,중곡4동,11215770,양식음식점,504269127.3333333,102,54,0.0000
2021,광진구,중곡4동,11215770,일식음식점,87898776.73333333,103,54,19.3333
2021,광진구,중곡4동,11215770,제과점,146395273.7777778,169,67,0.0000
2021,광진구,중곡4동,11215770,중식음식점,44326487.5,157,67,0.0000
2021,광진구,중곡4동,11215770,치킨전문점,103112121,169,67,0.0000
2021,광진구,중곡4동,11215770,커피-음료,187575981.53737375,125,56,1.6667
2021,광진구,중곡4동,11215770,한식음식점,177160513.07580248,169,67,4.2222
2021,광진구,중곡4동,11215770,호프-간이주점,124355263.60398862,169,67,0.8889
2021,광진구,화양동,11215710,분식전문점,156506535.6488346,104,51,0.7083
2021,광진구,화양동,11215710,양식음식점,98847499.47763532,104,51,2.0556
2021,광진구,화양동,11215710,일식음식점,117669117.9824074,91,47,0.0000
2021,광진구,화양동,11215710,제과점,148360414.08888888,104,51,1.1111
2021,광진구,화양동,11215710,중식음식점,78805949.26666667,86,53,2.0833
2021,광진구,화양동,11215710,치킨전문점,63313044.88139083,104,51,8.5833
2021,광진구,화양동,11215710,커피-음료,72239939.72700557,104,51,4.7619
2021,광진구,화양동,11215710,패스트푸드점,257175874.10042736,86,53,7.5833
2021,광진구,화양동,11215710,한식음식점,145110308.57904154,104,51,2.3478
2021,광진구,화양동,11215710,호프-간이주점,67067925.46546403,104,51,4.3810
2021,구로구,가리봉동,11530595,분식전문점,25286325.918518517,124,56,7.8333
2021,구로구,가리봉동,11530595,양식음식점,81118241.33333333,106,55,0.0000
2021,구로구,가리봉동,11530595,제과점,104872130,128,57,0.0000
2021,구로구,가리봉동,11530595,중식음식점,92604060.57830688,137,62,2.5556
2021,구로구,가리봉동,11530595,치킨전문점,25771251.53333333,129,54,0.0000
2021,구로구,가리봉동,11530595,커피-음료,22438365.166666668,128,57,8.3333
2021,구로구,가리봉동,11530595,한식음식점,47001431.11760036,137,62,3.0556
2021,구로구,가리봉동,11530595,호프-간이주점,24137363.109421726,137,62,6.3333
2021,구로구,개봉1동,11530740,분식전문점,26117860.537301585,114,47,5.5833
2021,구로구,개봉1동,11530740,일식음식점,49998497.333333336,129,60,0.0000
2021,구로구,개봉1동,11530740,제과점,218494628.06666663,126,59,0.0000
2021,구로구,개봉1동,11530740,중식음식점,65861288.5037037,114,48,2.2222
2021,구로구,개봉1동,11530740,치킨전문점,77925774.01616162,116,46,2.4444
2021,구로구,개봉1동,11530740,커피-음료,69044279.82444444,114,47,6.8667
2021,구로구,개봉1동,11530740,패스트푸드점,854420121.4,113,46,0.0000
2021,구로구,개봉1동,11530740,한식음식점,108872872.09301287,119,46,2.4667
2021,구로구,개봉1동,11530740,호프-간이주점,41346078.25904762,105,58,4.3333
2021,구로구,개봉2동,11530750,분식전문점,116476569.44444445,86,49,0.0000
2021,구로구,개봉2동,11530750,양식음식점,160812880,115,56,25.0000
2021,구로구,개봉2동,11530750,치킨전문점,31662605,85,49,4.1667
2021,구로구,개봉2동,11530750,커피-음료,137131876.08888888,115,56,12.3333
2021,구로구,개봉2동,11530750,한식음식점,158555897.70181817,147,58,3.8000
2021,구로구,개봉2동,11530750,호프-간이주점,71234028.34490843,147,58,0.5333
2021,구로구,개봉3동,11530760,분식전문점,50793844.9525282,126,48,5.4167
2021,구로구,개봉3동,11530760,일식음식점,97808044.47999999,148,56,0.0000
2021,구로구,개봉3동,11530760,제과점,249419139.91111112,129,49,3.3333
2021,구로구,개봉3동,11530760,중식음식점,86367839.85185185,139,50,0.0000
2021,구로구,개봉3동,11530760,치킨전문점,68003547.72486773,126,48,0.0000
2021,구로구,개봉3동,11530760,커피-음료,44612484.74370371,129,49,1.6000
2021,구로구,개봉3동,11530760,패스트푸드점,117922868.28888889,127,49,25.0000
2021,구로구,개봉3동,11530760,한식음식점,112566108.02213688,129,49,7.8000
2021,구로구,개봉3동,11530760,호프-간이주점,67834757.64017887,151,56,1.3333
2021,구로구,고척1동,11530720,분식전문점,91141501.69229692,106,53,2.7500
2021,구로구,고척1동,11530720,양식음식점,150668438,118,51,0.0000
2021,구로구,고척1동,11530720,일식음식점,110119570.66666667,108,53,16.6667
2021,구로구,고척1동,11530720,제과점,188774552.83333334,118,51,4.1667
2021,구로구,고척1동,11530720,중식음식점,249287095.01587304,108,54,0.0000
2021,구로구,고척1동,11530720,치킨전문점,33205916.921212118,118,51,1.6667
2021,구로구,고척1동,11530720,커피-음료,99649428.07777779,108,54,6.0000
2021,구로구,고척1동,11530720,패스트푸드점,91961136.87037037,108,54,2.1667
2021,구로구,고척1동,11530720,한식음식점,180731460.00958374,124,52,0.5556
2021,구로구,고척1동,11530720,호프-간이주점,70250149.22685185,120,51,4.0000
2021,구로구,고척2동,11530730,분식전문점,78040211.42962962,135,60,1.0000
2021,구로구,고척2동,11530730,일식음식점,56437653.333333336,94,53,0.0000
2021,구로구,고척2동,11530730,제과점,166983701.55555555,135,60,0.0000
2021,구로구,고척2동,11530730,중식음식점,42241750.666666664,98,53,0.0000
2021,구로구,고척2동,11530730,치킨전문점,23985477.333333332,106,55,0.0000
2021,구로구,고척2동,11530730,커피-음료,12409361.466666667,94,53,0.0000
2021,구로구,고척2동,11530730,한식음식점,135449464.57041186,135,60,3.8889
2021,구로구,고척2동,11530730,호프-간이주점,44590488.833333336,135,60,16.6667
2021,구로구,구로2동,11530530,분식전문점,24422933.385185186,126,56,1.8889
2021,구로구,구로2동,11530530,일식음식점,367667934.6666667,131,52,0.0000
2021,구로구,구로2동,11530530,중식음식점,53054833.66320715,123,56,1.5556
2021,구로구,구로2동,11530530,커피-음료,75277290.2,118,46,3.3333
2021,구로구,구로2동,11530530,패스트푸드점,394805923.6666667,125,44,0.0000
2021,구로구,구로2동,11530530,한식음식점,112527036.86665943,121,46,2.8889
2021,구로구,구로2동,11530530,호프-간이주점,23103203.43219205,125,44,4.4667
2021,구로구,구로3동,11530540,분식전문점,273139988.77877814,111,49,3.9167
2021,구로구,구로3동,11530540,양식음식점,150960966.49483094,107,52,8.3333
2021,구로구,구로3동,11530540,일식음식점,231283836.68619156,81,48,0.4167
2021,구로구,구로3동,11530540,제과점,333884526.8428572,105,52,0.0000
2021,구로구,구로3동,11530540,중식음식점,186510887.28503597,112,48,2.7500
2021,구로구,구로3동,11530540,치킨전문점,46469229.33544973,103,52,4.8333
2021,구로구,구로3동,11530540,커피-음료,182308113.94013643,111,49,3.4167
2021,구로구,구로3동,11530540,패스트푸드점,193169753.83333334,98,47,3.3333
2021,구로구,구로3동,11530540,한식음식점,247967309.29418492,96,47,1.9167
2021,구로구,구로3동,11530540,호프-간이주점,112186684.3296771,116,48,1.6667
2021,구로구,구로4동,11530550,분식전문점,74051042.08207282,127,56,3.4706
2021,구로구,구로4동,11530550,양식음식점,135792376.33333334,133,48,0.0000
2021,구로구,구로4동,11530550,일식음식점,414593231.11111116,102,50,0.0000
2021,구로구,구로4동,11530550,제과점,137741190.85714287,127,56,0.0000
2021,구로구,구로4동,11530550,중식음식점,85783850.3400866,127,56,5.4667
2021,구로구,구로4동,11530550,치킨전문점,133109161.48148149,127,56,0.0000
2021,구로구,구로4동,11530550,커피-음료,60706594.50909091,127,56,0.0000
2021,구로구,구로4동,11530550,패스트푸드점,126276169.66666667,127,56,0.0000
2021,구로구,구로4동,11530550,한식음식점,110847844.73627023,127,56,3.0000
2021,구로구,구로4동,11530550,호프-간이주점,50223301.75648148,127,56,0.8889
2021,구로구,구로5동,11530560,분식전문점,79823675.77041848,129,54,2.5833
2021,구로구,구로5동,11530560,양식음식점,15163213.666666666,99,50,0.0000
2021,구로구,구로5동,11530560,일식음식점,104674200.66666667,99,50,16.6667
2021,구로구,구로5동,11530560,제과점,1527448295.6190479,109,60,0.0000
2021,구로구,구로5동,11530560,중식음식점,429094888.0388889,129,54,1.6667
2021,구로구,구로5동,11530560,치킨전문점,67142691.66666666,146,49,0.0000
2021,구로구,구로5동,11530560,커피-음료,54885492.659259275,123,60,2.2667
2021,구로구,구로5동,11530560,패스트푸드점,232544072,126,54,16.6667
2021,구로구,구로5동,11530560,한식음식점,174236067.67557707,121,60,2.7778
2021,구로구,구로5동,11530560,호프-간이주점,113357002.48940243,126,54,1.4375
2021,구로구,수궁동,11530790,분식전문점,148941112.43333334,116,56,11.3750
2021,구로구,수궁동,11530790,제과점,134574537.33333334,114,56,0.0000
2021,구로구,수궁동,11530790,중식음식점,241201790,126,63,0.0000
2021,구로구,수궁동,11530790,치킨전문점,71771354.93333332,123,63,10.0000
2021,구로구,수궁동,11530790,커피-음료,61449058.611111104,116,56,9.6667
2021,구로구,수궁동,11530790,패스트푸드점,27162901.866666663,114,57,0.0000
2021,구로구,수궁동,11530790,한식음식점,164536053.5510175,114,56,4.3333
2021,구로구,수궁동,11530790,호프-간이주점,38165685.14285714,86,50,0.0000
2021,구로구,신도림동,11530510,분식전문점,35271930.59599949,93,45,2.0000
2021,구로구,신도림동,11530510,양식음식점,151300298.5094017,91,45,11.0000
2021,구로구,신도림동,11530510,일식음식점,165718925.3838384,91,45,0.0000
2021,구로구,신도림동,11530510,제과점,2079660399.4710147,91,45,4.3333
2021,구로구,신도림동,11530510,중식음식점,145132349.92328042,127,58,0.0000
2021,구로구,신도림동,11530510,치킨전문점,97090508.44444446,93,45,5.5000
2021,구로구,신도림동,11530510,커피-음료,45701194.56632928,91,45,0.5000
2021,구로구,신도림동,11530510,패스트푸드점,72374131.165692,91,45,5.6667
2021,구로구,신도림동,11530510,한식음식점,89981717.61139576,91,45,0.2222
2021,구로구,신도림동,11530510,호프-간이주점,142663184.64761904,93,45,2.3333
2021,구로구,오류1동,11530770,분식전문점,135025168.8205128,124,59,0.0000
2021,구로구,오류1동,11530770,제과점,675138794.4444443,135,60,0.0000
2021,구로구,오류1동,11530770,중식음식점,177973920.05555555,124,59,0.0000
2021,구로구,오류1동,11530770,치킨전문점,92370027.83333333,124,59,0.0000
2021,구로구,오류1동,11530770,커피-음료,177864014.44444445,135,60,11.1667
2021,구로구,오류1동,11530770,패스트푸드점,58509765.333333336,135,60,0.0000
2021,구로구,오류1동,11530770,한식음식점,138647846.24126983,135,60,2.3333
2021,구로구,오류1동,11530770,호프-간이주점,103876115.35555553,135,60,1.6667
2021,구로구,오류2동,11530780,분식전문점,38124277.02962963,113,51,3.6667
2021,구로구,오류2동,11530780,일식음식점,179554996.44444445,113,52,0.0000
2021,구로구,오류2동,11530780,제과점,139726028.44444442,113,52,0.0000
2021,구로구,오류2동,11530780,중식음식점,398400000.88888884,114,52,0.0000
2021,구로구,오류2동,11530780,치킨전문점,70062794.22222222,113,51,0.0000
2021,구로구,오류2동,11530780,커피-음료,36179463.55555556,114,52,0.0000
2021,구로구,오류2동,11530780,패스트푸드점,56501434,113,52,0.0000
2021,구로구,오류2동,11530780,한식음식점,122546075.98284312,114,52,3.0000
2021,구로구,오류2동,11530780,호프-간이주점,91210627.13333333,113,52,8.3333
